x_mm y_mm z_mm
-97.360889 -23.739753 -50.299172
-97.398213 -17.684113 -48.515440
-97.335787 -31.648284 -53.204814
-97.367561 31.595684 -53.192263
-97.277103 -22.226917 -49.651128
-97.307855 22.181253 -49.868509
-97.297739 -8.784153 -46.597927
-97.273285 8.746173 -46.839771
-97.252876 33.241790 -53.970211
-97.201298 -0.002006 -46.437620
-97.268756 50.466643 -64.933107
-97.259138 1.468924 -46.561185
-97.215236 -41.584079 -58.381834
-97.294721 41.559684 -58.266399
-97.254016 13.130367 -47.401397
-97.175298 -2.984833 -46.442769
-97.181711 -20.593876 -49.216144
-97.176825 -16.167231 -47.855030
-97.189553 16.131936 -48.198993
-97.241479 -46.824890 -61.993474
-97.194050 46.796200 -61.506750
-97.149818 -4.354074 -46.639901
-97.144072 4.377147 -46.079465
-97.111497 10.254140 -47.193448
-97.197916 -45.030779 -60.387336
-97.121427 44.991364 -60.439845
-97.096960 -19.109024 -48.795105
-97.144583 19.130571 -49.023634
-97.081782 -5.801061 -46.555275
-97.057544 39.788842 -56.715888
-97.056478 -26.797387 -50.829143
-97.049160 26.812383 -50.700426
-97.077542 36.422856 -55.103602
-96.956452 -14.625076 -47.511624
-96.994242 14.619342 -47.408984
-96.990418 25.208957 -50.392975
-96.962594 43.216522 -59.290684
-97.001482 -7.280190 -46.750442
-97.004152 7.315692 -46.378598
-96.963821 -11.708927 -46.727918
-96.976984 11.622253 -46.955111
-96.941905 -23.685098 -49.659025
-96.961721 23.681270 -49.788398
-96.874776 -31.469683 -52.630826
-96.988706 31.454433 -52.831443
-96.852691 -22.093933 -49.169581
-96.849482 22.151624 -49.112284
-96.813625 50.285809 -64.258653
-96.819504 -33.089717 -53.176730
-96.856101 33.137191 -53.442175
-96.836454 37.977759 -55.969481
-96.824557 -41.393062 -57.813091
-96.831269 -1.452052 -45.584845
-96.851011 1.409298 -46.106968
-96.836716 -46.602042 -61.315703
-96.859734 46.684493 -60.829134
-96.792232 -13.100154 -46.937360
-96.883739 20.542597 -48.907754
-96.828057 -2.920390 -45.698683
-96.757012 2.905912 -45.888283
-96.771908 16.023370 -47.432747
-96.712467 34.672207 -53.826448
-96.727770 4.346578 -45.797488
-96.656766 -44.784528 -59.931966
-96.681046 44.770102 -59.475297
-96.743691 10.105848 -46.652633
-96.685082 -19.009468 -48.056285
-96.660019 19.082604 -47.987904
-96.686507 39.678696 -56.523703
-96.621054 36.267590 -54.320310
-96.566038 -26.679265 -50.317937
-96.608878 26.655396 -50.052265
-96.588669 -28.220465 -50.794837
-96.639296 28.209206 -50.661547
-96.635691 -42.997146 -58.654942
-96.596287 42.998738 -58.234723
-96.595426 25.097432 -49.942030
-96.630947 -14.618302 -47.145948
-96.633146 -29.781555 -51.170398
-96.630801 11.591715 -46.147614
-96.554579 -23.538621 -49.173909
-96.553740 23.523972 -49.177655
-96.474864 -31.393415 -52.112123
-96.543190 -17.521094 -47.555396
-96.490037 -50.118146 -63.635097
-96.486637 50.055140 -63.264599
-96.481612 51.916986 -64.990630
-96.458930 -48.282850 -61.989602
-96.506543 48.236021 -61.623588
-96.450115 -21.999157 -48.773566
-96.480148 -41.267817 -57.001444
-96.462340 41.176081 -56.829118
-96.491776 32.963730 -52.689315
-96.454760 -8.703491 -45.746226
-96.477272 8.649496 -45.887444
-96.418335 -46.465200 -60.152369
-96.462522 46.423890 -60.560237
-96.387907 0.031321 -45.784373
-96.433922 -1.469834 -45.376851
-96.415467 1.424176 -45.708444
-96.339886 20.513894 -47.804854
-96.368564 -13.056708 -46.281494
-96.384825 13.013146 -46.599191
-96.351155 -2.915913 -45.374973
-96.365047 -15.970075 -47.035440
-96.314306 44.602736 -59.250358
-96.372113 -4.271642 -45.243791
-96.297201 -10.149206 -45.830773
-96.324956 10.141807 -45.797342
-96.291119 39.466801 -55.949878
-96.316648 -18.942300 -47.487188
-96.296652 18.941224 -47.687272
-96.243730 5.765252 -45.058750
-96.274234 26.616957 -49.842767
-96.193228 28.113656 -50.389627
-96.176303 -24.963068 -49.333209
-96.156141 25.003530 -49.361100
-96.219436 -29.703816 -50.711812
-96.201171 -14.510321 -46.502424
-96.191936 -11.584529 -46.120658
-96.094196 -7.178620 -45.684176
-96.147514 7.266201 -45.392179
-96.111056 -23.503667 -48.635137
-96.179991 49.889943 -62.793652
-96.141609 -51.735817 -64.013633
-96.100976 51.720348 -63.993597
-96.160597 17.402339 -46.696788
-96.124136 -48.044462 -61.021167
-96.092984 41.046870 -56.473163
-96.046210 37.729805 -54.464346
-96.066769 -21.920256 -47.912961
-96.074156 21.939767 -47.981299
-96.053512 -32.835313 -52.095152
-96.079774 -46.290468 -59.696471
-96.073576 46.221816 -59.487349
-96.040195 -8.602630 -45.519279
-96.056055 8.631274 -45.645634
-95.979694 -0.004596 -44.804364
-95.951924 -1.480523 -44.967658
-95.963457 -20.432315 -47.096255
-95.947361 -13.017602 -45.817662
-95.924946 44.422385 -58.202520
-96.011206 -15.972309 -46.312574
-95.934408 15.902151 -46.306398
-95.905907 -2.867086 -44.656410
-95.946187 2.901492 -44.703695
-95.909769 39.360996 -55.009183
-95.891487 -4.309701 -44.978898
-95.936533 4.290061 -44.887737
-95.951456 -10.079450 -45.241072
-95.852843 10.022686 -45.587030
-95.871458 -18.878465 -47.054507
-95.876392 42.706508 -57.002731
-95.850406 35.950075 -52.872929
-95.799180 5.744737 -44.470970
-95.792595 -27.930272 -49.683463
-95.795062 27.994601 -50.034985
-95.780297 -29.524132 -50.477620
-95.736599 -24.928303 -48.618044
-95.761792 -14.390298 -45.701976
-95.711677 14.406190 -46.164958
-95.734360 -49.683150 -61.769458
-95.750045 -51.554449 -63.374416
-95.755028 51.599731 -63.446327
-95.737468 31.085617 -50.816030
-95.724929 -23.341473 -48.224584
-95.721294 23.328021 -47.976481
-95.742897 -47.856237 -60.268823
-95.706591 47.893281 -60.570880
-95.632217 -11.521010 -45.241923
-95.706444 -7.220697 -44.809688
-95.738970 7.161682 -44.984442
-95.702560 53.389913 -64.767770
-95.660435 17.345853 -46.224336
-95.674820 -40.888963 -56.055794
-95.646631 40.836412 -56.124095
-95.627418 37.558054 -53.725786
-95.651466 -46.091782 -59.070895
-95.630383 46.068396 -59.312336
-95.680718 32.625573 -51.332736
-95.643955 -21.833190 -47.456088
-95.648844 21.788605 -47.275839
-95.589658 -8.623879 -44.978672
-95.565615 8.588396 -44.669644
-95.541230 44.301181 -57.625677
-95.559598 0.045916 -44.426180
-95.562291 -34.259130 -52.147319
-95.600311 34.232287 -51.998494
-95.534062 -1.421642 -44.514326
-95.529329 -20.276056 -46.981036
-95.593544 20.329755 -46.820438
-95.535136 -12.913830 -45.429936
-95.540315 12.932780 -45.191253
-95.531167 15.848558 -45.873888
-95.537900 -2.786916 -44.407428
-95.457505 -39.133518 -54.108292
-95.479602 39.160900 -54.308974
-95.470716 4.319541 -44.289971
-95.505758 -10.058627 -44.919320
-95.447089 10.065215 -44.709077
-95.498895 -42.543081 -56.654537
-95.423547 42.479677 -56.504480
-95.427031 -35.838943 -52.470669
-95.359281 35.803167 -52.561942
-95.458208 -18.772537 -46.680540
-95.428284 18.828771 -46.422233
-95.412269 -26.369760 -48.612213
-95.384664 26.340931 -48.341267
-95.388746 -5.708227 -44.513520
-95.380347 5.660627 -44.172990
-95.393767 -29.429461 -49.971642
-95.356015 -51.339967 -62.388234
-95.376339 51.301755 -62.942646
-95.333830 24.731079 -48.224417
-95.331768 -47.718235 -59.663744
-95.364484 47.691711 -59.720978
-95.341429 -53.138763 -63.996523
-95.378031 53.195607 -63.777579
-95.289121 -30.970567 -50.405519
-95.345159 30.999478 -50.193268
-95.327199 23.238233 -47.458327
-95.290533 -11.463272 -44.892893
-95.266449 -7.178653 -44.471045
-95.317539 45.822049 -58.258225
-95.267474 -37.325838 -53.067276
-95.329946 17.249434 -45.852107
-95.249637 32.520648 -50.920972
-95.304032 -21.733906 -47.025840
-95.227166 21.732714 -47.030064
-95.198683 44.146182 -56.938479
-95.167356 -8.578271 -44.487823
-95.144402 8.534124 -44.040130
-95.161281 -34.070415 -51.430117
-95.173791 34.108997 -51.478053
-95.114122 -20.216042 -46.622200
-95.136747 20.204323 -46.098030
-95.154871 -1.383184 -43.920090
-95.120692 1.451065 -43.679495
-95.131726 12.874262 -44.805839
-95.088645 -15.846655 -45.436975
-95.146985 15.816749 -45.249903
-95.071286 -38.974233 -53.832358
-95.144636 39.005926 -54.019976
-95.112437 -2.888891 -43.779826
-95.034868 2.841098 -43.620983
-95.055180 42.266295 -55.489307
-95.067556 -4.313518 -43.558805
-95.055218 4.276116 -43.651057
-95.035233 10.027258 -44.433059
-95.035988 -35.721353 -52.250622
-95.014931 -18.735203 -46.265204
-95.051759 18.733199 -45.807852
-95.011163 -49.297809 -60.275052
-94.983541 27.750254 -48.592006
-94.993637 -26.213144 -48.104153
-94.937656 26.216159 -47.865008
-94.951768 -29.253832 -49.164134
-95.006319 29.320149 -49.305868
-94.988096 5.628407 -43.635404
-94.953437 47.463116 -58.791234
-94.976817 -52.942751 -63.446082
-94.935279 52.983721 -63.187446
-94.975671 -24.715062 -47.167891
-94.971004 24.689724 -47.738862
-94.939019 30.872124 -49.986671
-94.879512 -14.299276 -44.917642
-94.893624 14.296300 -44.822824
-94.848228 -40.569407 -54.254757
-94.831497 40.570593 -54.129990
-94.929370 -23.106934 -46.788125
-94.920744 45.729200 -57.267959
-94.912801 -11.411506 -44.264481
-94.851035 11.378057 -44.511048
-94.784831 7.162732 -43.667963
-94.873472 -17.212750 -45.396616
-94.857769 17.190418 -45.488405
-94.890825 -32.364177 -50.371911
-94.800782 32.423677 -50.118086
-94.786624 -21.624421 -46.585431
-94.793395 43.965080 -56.543748
-94.790188 -33.932410 -50.830293
-94.712674 33.952774 -50.913462
-94.749286 8.523060 -43.746426
-94.791013 -20.138883 -46.352805
-94.747424 20.126177 -45.883489
-94.689792 0.021403 -43.710947
-94.673331 -38.821588 -53.056680
-94.690780 1.440457 -43.220546
-94.744756 12.808803 -44.278060
-94.688099 -15.707512 -44.827318
-94.679647 15.741922 -44.587750
-94.679139 -42.144371 -54.902687
-94.725681 42.098488 -55.005675
-94.677806 -2.833973 -43.439869
-94.677854 2.839402 -43.484740
-94.652537 35.554124 -51.170400
-94.622711 50.990313 -61.345471
-94.605427 -49.088751 -59.578486
-94.627347 -4.220398 -43.247927
-94.612287 4.245414 -43.188392
-94.671602 -9.931289 -43.833313
-94.599664 9.916970 -44.104476
-94.590605 18.587593 -45.795868
-94.562298 -52.740758 -62.769212
-94.574108 27.608903 -48.228780
-94.533145 -29.196208 -48.333039
-94.546605 29.166266 -48.590659
-94.604618 24.544687 -47.109311
-94.507837 -54.592299 -63.948604
-94.553563 54.624658 -63.630482
-94.497912 -30.654893 -49.015910
-94.515787 -40.363409 -54.035058
-94.490799 -14.285463 -44.353065
-94.471717 37.060028 -52.023322
-94.483207 -23.016114 -46.217088
-94.479258 23.101992 -46.738583
-94.410279 11.338631 -43.991126
-94.467670 32.311257 -49.722354
-94.445265 -7.031116 -43.129043
-94.481354 17.146510 -44.652443
-94.386306 -21.497919 -46.037097
-94.425393 21.547997 -46.060001
-94.349790 -33.798997 -50.354262
-94.365708 33.867681 -50.279918
-94.308985 -8.473664 -43.388410
-94.314894 8.492853 -43.221104
-94.337490 -38.666074 -52.754252
-94.321792 38.633599 -53.083067
-94.327623 -0.008289 -43.052149
-94.262455 -42.030632 -54.398284
-94.314662 41.990869 -54.368538
-94.232789 -1.433950 -42.809497
-94.244441 1.469916 -42.893007
-94.265442 -12.793433 -44.020117
-94.269422 12.760485 -43.809450
-94.275160 -15.655431 -44.158075
-94.258645 -50.769620 -60.231674
-94.240455 50.719565 -60.509311
-94.217357 -2.805119 -42.908449
-94.260369 2.812188 -42.883829
-94.277565 48.900904 -59.003699
-94.292856 35.350447 -50.842751
-94.198279 -52.488104 -61.733970
-94.165907 52.549493 -61.716697
-94.251932 47.099995 -57.457518
-94.169845 -9.870400 -43.306977
-94.148928 9.935841 -43.555714
-94.204479 -4.240294 -43.016175
-94.187732 4.308306 -42.702845
-94.235329 -18.576420 -44.708242
-94.167090 18.515696 -44.856903
-94.165555 27.499278 -47.683840
-94.210003 -25.964164 -46.901543
-94.146881 25.967736 -46.565165
-94.128629 -54.421054 -62.974559
-94.182859 54.346967 -63.261609
-94.219963 29.055469 -48.135191
-94.149562 45.322333 -56.468287
-94.176868 -24.470159 -46.640290
-94.116746 24.470902 -46.621857
-94.131959 -40.206189 -53.089317
-94.150732 40.200372 -53.551390
-94.133592 -5.642550 -43.057475
-94.084816 5.641416 -42.715429
-94.096115 -30.587843 -48.443539
-94.118104 30.592050 -48.752747
-94.075152 -36.956985 -51.657339
-94.072273 -22.964676 -45.481424
-94.068824 22.980707 -46.206599
-94.086649 -14.144424 -44.167845
-93.997245 -11.326557 -43.172971
-93.998226 43.512532 -54.905523
-94.033679 -17.091819 -44.496904
-94.054884 -7.002347 -43.009152
-93.991265 7.101451 -42.881768
-94.049730 -21.460735 -45.395924
-93.958215 21.424248 -45.435581
-93.941238 -38.544740 -51.956519
-93.954262 38.438380 -52.192251
-93.880161 -8.490447 -42.800883
-93.884175 8.488393 -42.808804
-93.906240 41.788031 -53.775468
-93.912959 -19.941247 -44.512933
-93.848258 19.988606 -44.886702
-93.914027 -50.537987 -59.502676
-93.865766 -48.707647 -58.489540
-93.877322 -12.757065 -43.365952
-93.891512 12.712502 -43.292449
-93.847656 -1.393684 -42.325325
-93.887338 1.400155 -42.504348
-93.861306 15.545285 -43.634740
-93.903315 -52.294238 -61.264854
-93.871794 52.349407 -61.314819
-93.867648 -35.217869 -50.209047
-93.866511 35.187996 -50.286158
-93.821606 46.907799 -57.054769
-93.811634 -2.860587 -42.364771
-93.811173 -54.211990 -62.871028
-93.785095 54.143280 -62.239698
-93.799943 -9.832445 -43.174257
-93.741965 9.860057 -42.951661
-93.802573 -4.190113 -42.241149
-93.775083 4.243231 -42.353156
-93.758945 27.393039 -46.906747
-93.775794 25.893467 -46.317127
-93.742311 45.117400 -56.067732
-93.752098 -28.908708 -47.588099
-93.704031 -40.048804 -52.650321
-93.728489 -24.317064 -45.545555
-93.716147 24.323019 -46.057919
-93.659381 -30.481923 -48.256799
-93.750490 30.461029 -48.285971
-93.756978 56.020753 -63.642304
-93.691855 -36.751351 -50.900968
-93.651121 36.788910 -50.922545
-93.677455 -22.839404 -45.334957
-93.660150 -14.159867 -43.267054
-93.676167 14.160441 -43.284423
-93.654915 -32.018409 -48.465327
-93.640268 31.939149 -48.452541
-93.667809 43.413510 -54.255892
-93.652089 -11.279436 -42.977388
-93.599560 11.228638 -42.568365
-93.589914 -16.977337 -43.842125
-93.599324 17.043716 -43.796614
-93.569594 -6.962660 -42.285288
-93.595913 7.041883 -42.440406
-93.566263 -21.349537 -44.917242
-93.568908 21.351983 -44.777705
-93.490670 -33.519353 -49.003677
-93.550735 -38.340857 -51.663884
-93.498583 -41.636923 -53.362992
-93.548283 41.628695 -53.497663
-93.502352 50.330540 -59.094353
-93.521128 -48.430613 -57.747794
-93.452136 48.555759 -57.290936
-93.464377 -8.379474 -42.722727
-93.458519 52.073121 -60.500732
-93.471940 -19.852184 -44.407028
-93.444289 46.689695 -56.529302
-93.462556 -35.111553 -49.167885
-93.425291 35.063775 -49.901335
-93.421995 0.008556 -42.180099
-93.456106 12.643462 -42.572756
-93.427045 -15.500194 -43.364125
-93.433037 15.536679 -43.435891
-93.469992 1.415267 -42.172409
-93.406789 -53.915015 -62.077988
-93.408816 2.778050 -42.010089
-93.381616 44.997079 -55.019096
-93.368113 27.268056 -46.459258
-93.343411 -9.875982 -42.748795
-93.324718 9.776642 -42.478248
-93.314460 25.772568 -46.175920
-93.373409 -28.804328 -47.208811
-93.334760 28.836889 -46.997958
-93.314530 -4.209661 -41.986610
-93.322408 4.261454 -42.006227
-93.284191 -18.422461 -44.267382
-93.364587 18.406829 -43.731179
-93.378768 -39.897652 -52.042878
-93.367224 39.884880 -51.750786
-93.305170 -24.247283 -45.350638
-93.283350 -30.310564 -47.311737
-93.343097 30.328870 -47.690194
-93.217298 36.603220 -50.379661
-93.258061 -5.546297 -41.984282
-93.251562 5.535715 -41.866420
-93.312563 43.255691 -53.788136
-93.266122 -22.723059 -44.830006
-93.280827 22.722828 -44.722532
-93.287714 -31.868229 -47.950426
-93.224435 -14.087043 -43.071446
-93.221230 14.031476 -42.932422
-93.160672 -11.174212 -42.502717
-93.190579 11.185878 -42.568855
-93.194269 16.882092 -43.296379
-93.185292 -6.965679 -41.907838
-93.223293 -21.292621 -44.465299
-93.155584 -33.345685 -48.693072
-93.195863 33.384753 -48.652963
-93.138807 -38.221821 -50.634116
-93.190207 -50.161217 -58.312554
-93.152981 50.075209 -57.877897
-93.105929 -41.470678 -52.984416
-93.145444 -48.336361 -56.814206
-93.106081 48.361916 -57.051030
-93.084026 51.915379 -59.668431
-93.077634 46.584715 -55.662381
-93.079026 -8.380099 -41.950179
-93.046111 8.344980 -41.931102
-93.050351 -19.799145 -43.874936
-93.051978 -53.718376 -61.368525
-93.042280 -34.936936 -48.990331
-93.021577 34.935158 -49.305113
-92.985845 -15.488226 -43.136462
-93.036106 15.450072 -42.837569
-93.003839 12.588759 -42.358012
-93.052610 -1.435420 -41.702658
-92.992552 44.758898 -54.533611
-92.928973 55.545302 -62.264626
-93.001373 -2.788147 -41.685816
-92.993899 2.790032 -41.885560
-92.936823 27.191584 -46.262595
-92.919524 39.727266 -51.428688
-92.923075 28.661921 -46.711240
-92.921754 -18.244669 -43.603343
-92.918527 18.243643 -43.486444
-92.901264 -9.761818 -42.069927
-92.907786 9.741109 -42.023860
-92.942201 4.200836 -41.256224
-92.905640 -36.461326 -49.723576
-92.908511 36.476248 -49.596812
-92.896637 -30.208897 -47.012984
-92.836236 30.209207 -47.001627
-92.912902 -24.161961 -44.941428
-92.840838 -43.040639 -53.241154
-92.869952 43.054289 -53.522889
-92.835381 -5.550225 -41.825156
-92.852935 -31.699509 -47.400371
-92.810049 -22.652548 -44.143098
-92.825865 22.657957 -44.023350
-92.774881 -13.950223 -42.148418
-92.815503 13.991922 -42.636696
-92.780469 -16.882133 -42.955930
-92.689384 16.847083 -42.965802
-92.789521 11.157854 -42.122234
-92.778290 -33.238620 -48.180362
-92.785742 33.222912 -48.321784
-92.723432 -49.929136 -57.481482
-92.762460 49.886236 -57.338207
-92.747683 -6.957189 -41.582552
-92.727954 -21.228568 -43.897931
-92.777053 -37.986469 -50.017351
-92.738057 37.963424 -50.119026
-92.718363 -51.640435 -59.069439
-92.726416 51.734230 -59.292193
-92.758151 -48.120569 -56.285659
-92.752471 -41.298427 -52.141110
-92.745801 41.287170 -51.717103
-92.669974 53.505424 -60.564980
-92.646328 -46.361540 -55.197648
-92.599365 46.319837 -54.908593
-92.698766 -34.725564 -48.489869
-92.669640 34.716840 -48.691144
-92.659260 -19.640150 -43.476992
